name,status,status_message,building_id,bathroom_spot_vent_hour,bedrooms,ceiling_fan,climate_zone_ba,climate_zone_iecc,clothes_dryer,clothes_washer,clothes_washer_presence,cooking_range,cooking_range_schedule,cooling_setpoint,cooling_setpoint_has_offset,cooling_setpoint_offset_magnitude,cooling_setpoint_offset_period,corridor,days_shifted,dehumidifier,dishwasher,door_area,doors,ducts,eaves,electric_vehicle,geometry_attic_type,geometry_building_type_recs,geometry_foundation_type,geometry_garage,geometry_house_size,geometry_number_units,geometry_stories,geometry_wall_type,heating_fuel,heating_setpoint,heating_setpoint_has_offset,heating_setpoint_offset_magnitude,heating_setpoint_offset_period,holiday_lighting,hot_water_distribution,hot_water_fixtures,hvac_system_cooling,hvac_system_cooling_type,hvac_system_heat_pump,hvac_system_heating_electricity,hvac_system_heating_fuel_oil,hvac_system_heating_natural_gas,hvac_system_heating_none,hvac_system_heating_other_fuel,hvac_system_heating_propane,hvac_system_heating_wood,hvac_system_is_heat_pump,infiltration,insulation_crawlspace,insulation_finished_basement,insulation_finished_roof,insulation_interzonal_floor,insulation_pier_beam,insulation_slab,insulation_unfinished_attic,insulation_unfinished_basement,insulation_wall,interior_shading,lighting,lighting_interior_use,lighting_other_use,location,location_city,location_latitude,location_longitude,location_region,location_state,location_weather_filename,location_weather_year,mechanical_ventilation,misc_extra_refrigerator,misc_freezer,misc_gas_fireplace,misc_gas_grill,misc_gas_lighting,misc_hot_tub_spa,misc_pool,misc_pool_heater,misc_pool_pump,misc_pool_schedule,misc_well_pump,natural_ventilation,neighbors,occupants,orientation,overhangs,plug_loads,plug_loads_schedule,pv,radiant_barrier_unfinished_attic,range_spot_vent_hour,refrigeration_schedule,refrigerator,roof_material,setpoint_demand_response,solar_hot_water,units_modeled,units_represented,usage_level,vintage,vintage_acs,water_heater,window_areas,windows,door_area_ft_2,duct_surface_area_ft_2,electricity_central_system_cooling_kwh,electricity_central_system_heating_kwh,electricity_central_system_pumps_cooling_kwh,electricity_central_system_pumps_heating_kwh,electricity_clothes_dryer_kwh,electricity_clothes_washer_kwh,electricity_cooking_range_kwh,electricity_cooling_kwh,electricity_exterior_holiday_lighting_kwh,electricity_exterior_lighting_kwh,electricity_fans_cooling_kwh,electricity_fans_heating_kwh,electricity_freezer_kwh,electricity_garage_lighting_kwh,electricity_heating_kwh,electricity_interior_equipment_kwh,electricity_interior_lighting_kwh,electricity_pumps_cooling_kwh,electricity_pumps_heating_kwh,electricity_pv_kwh,electricity_range_fan_kwh,electricity_water_systems_kwh,floor_area_attic_ft_2,floor_area_conditioned_ft_2,floor_area_lighting_ft_2,fuel_oil_central_system_heating_mbtu,fuel_oil_heating_mbtu,fuel_oil_water_systems_mbtu,hours_cooling_setpoint_not_met,hours_heating_setpoint_not_met,hvac_cooling_capacity_w,hvac_heating_capacity_w,hvac_heating_supp_capacity_w,natural_gas_central_system_heating_therm,natural_gas_heating_therm,natural_gas_hot_tub_heater_therm,natural_gas_interior_equipment_therm,natural_gas_water_systems_therm,net_site_electricity_kwh,net_site_energy_mbtu,propane_central_system_heating_mbtu,propane_clothes_dryer_mbtu,propane_heating_mbtu,propane_interior_equipment_mbtu,propane_water_systems_mbtu,roof_area_ft_2,size_cooling_system_kbtu_h,size_heating_system_kbtu_h,size_water_heater_gal,total_site_electricity_kwh,total_site_energy_mbtu,total_site_fuel_oil_mbtu,total_site_natural_gas_therm,total_site_propane_mbtu,total_site_wood_mbtu,wall_area_above_grade_conditioned_ft_2,wall_area_above_grade_exterior_ft_2,wall_area_below_grade_ft_2,window_area_ft_2,wood_heating_mbtu
diag Autogenerated 70,completed,completed normal,70,Hour6,3,National Average,Cold,5A,"Electric, 100% Usage","Standard, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day16,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,2 Car,1500-2499,1,2+,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, HomeRun, PEX",100% Usage,None,None,None,Electric Baseboard,None,None,None,None,None,,No,6 ACH50,None,Wall R-5,None,R-30,None,None,"Ceiling R-49, Vented",None,"Wood Stud, R-19","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,2,North,None,100%,National Average,None,None,Hour16,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,2000s,,Electric Standard,F15 B15 L15 R15,"Low-E, Double, Non-metal, Air, L-Gain",20,720,0,0,0,0,,,,0,0,185.9060407,0,0,,34.66827132,12174.42559,3891.554475,909.0164336,0,0,0,,3308.595437,1050.67,2000,2576,0,0,0,7339.67,2.83,0,7863.313534,0,0,0,,0,0,20504.16625,69.96306335,0,,0,0,0,1161.93,0,26.83,50,20504.16625,69.96306335,0,0,0,0,2036.33,2395.62,634.17,258.62,0
diag Autogenerated 71,completed,completed normal,71,Hour0,3,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day234,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,1 Car,0-1499,1,1,Masonry,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 10",Central,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,Uninsulated,None,Uninsulated,None,None,"Ceiling R-19, Vented",None,"CMU, 6-in Hollow, Uninsulated","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,2,East,None,100%,National Average,None,None,Hour18,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1960s,,Electric Standard,F15 B15 L15 R15,"Low-E, Double, Non-metal, Air, L-Gain",20,320,0,0,0,0,,,,936.7512955,0,174.5347098,257.2405572,0,,37.36246478,10658.38484,4103.496276,1054.430385,0,0,0,,3433.284154,500,1000,1288,0,0,0,3853.33,5.84,3359.955902,7209.618502,0,0,0,,0,0,20655.48468,70.47938285,0,,0,0,0,881.01,11.46,24.6,40,20655.48468,70.47938285,0,0,0,0,847.39,1146.84,655.39,94.68,0
diag Autogenerated 72,completed,completed normal,72,Hour6,3,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day200,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"20% Leakage, Uninsulated",2 ft,None,Unfinished Attic,Single-Family Detached,Unheated Basement,None,1500-2499,1,2+,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 10",Central,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,None,None,Uninsulated,None,None,"Ceiling R-7, Vented",Uninsulated,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,6,South,None,100%,National Average,None,None,Hour10,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1950s,,Electric Standard,F15 B15 L15 R15,"Clear, Single, Metal",20,640,0,0,0,0,,,,2393.342979,0,349.0694196,643.5327852,0,,0,43379.11748,4417.781909,1706.829093,0,0,0,,3856.838055,1000,2000,2000,0,0,0,26.33,0,10861.05221,26191.55698,0,0,0,,0,0,56746.51172,193.6269803,0,,0,0,0,1118.03,37.06,89.37,50,56746.51172,193.6269803,0,0,0,0,2111.89,2250.78,1055.95,313.16,0
diag Autogenerated 73,completed,completed normal,73,Hour5,4,National Average,Cold,5A,"Electric, 100% Usage","Standard, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day318,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,1 Car,1500-2499,1,1,Masonry,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 10",Central,None,Electric Baseboard,None,None,None,None,None,,No,10 ACH50,None,Uninsulated,None,Uninsulated,None,None,"Ceiling R-30, Vented",None,"CMU, 6-in Hollow, R-11","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,3,North,None,100%,National Average,None,None,Hour13,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1980s,,Electric Standard,F15 B15 L15 R15,"Low-E, Double, Non-metal, Air, L-Gain",20,640,0,0,0,0,,,,1039.761445,0,185.9060407,284.0900163,0,,19.89835691,14840.94713,4560.689823,909.0164336,0,0,0,,2521.30192,1000,2000,2288,0,0,0,3676.34,2.84,3825.9385,9944.651341,0,0,0,,0,0,24361.61117,83.12520121,0,,0,0,0,1440.03,13.05,33.93,50,24361.61117,83.12520121,0,0,0,0,1129.42,1498.31,937.42,136.98,0
diag Autogenerated 74,completed,completed normal,74,Hour5,3,National Average,Cold,5A,"Electric, 100% Usage","Standard, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day291,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,None,1500-2499,1,2+,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"FIXME Room AC, EER 10.7, 20% Conditioned",Room,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,Uninsulated,None,Uninsulated,None,None,"Ceiling R-38, Vented",None,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,2,West,None,100%,National Average,None,None,Hour15,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,<1950,,Electric Standard,F15 B15 L15 R15,"Clear, Single, Non-metal",20,720,0,0,0,0,,,,2452.984802,0,349.0694196,0,0,,0,30903.29411,5280.391319,1706.829093,0,0,0,,2667.799746,666.67,2000,2000,0,0,0,149.17,0,6889.2754,18460.35426,0,0,0,,0,0,43360.36849,147.9516002,0,,0,0,0,745.36,23.51,62.99,50,43360.36849,147.9516002,0,0,0,0,1724.35,1816.95,862.18,255.02,0
diag Autogenerated 75,completed,completed normal,75,Hour20,4,National Average,Cold,5A,"Electric, 100% Usage","Standard, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day289,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"20% Leakage, R-4",2 ft,None,Unfinished Attic,Single-Family Detached,Slab,None,2500-3499,1,2+,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 15",Central,None,Electric Baseboard,None,None,None,None,None,,No,10 ACH50,None,None,None,Uninsulated,None,Uninsulated,"Ceiling R-19, Vented",None,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,3,South,None,100%,National Average,None,None,Hour11,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1960s,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Metal, Air",20,960,0,0,0,0,,,,1350.139033,0,523.6041294,558.377099,0,,0,39391.40889,4776.096548,2359.227802,0,0,0,,4697.009611,1500,3000,3000,0,0,0,0,0,20680.90686,25445.39098,0,0,0,,0,0,53655.86311,183.0812579,0,,0,0,0,1677.05,70.57,86.82,50,53655.86311,183.0812579,0,0,0,0,2586.53,2794.86,0,384.35,0
diag Autogenerated 76,completed,completed normal,76,Hour0,2,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day357,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"10% Leakage, Uninsulated",2 ft,None,Finished Attic or Cathedral Ceilings,Single-Family Detached,Unheated Basement,2 Car,2500-3499,1,2+,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 13",Central,None,Electric Baseboard,None,None,None,None,None,,No,8 ACH50,None,None,None,Uninsulated,None,None,"Ceiling R-38, Vented",Uninsulated,"Wood Stud, R-7","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,1,South,None,100%,National Average,None,None,Hour20,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1970s,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Metal, Air",20,960,0,0,0,0,,,,1261.237266,0,278.8590611,435.6199423,0,,34.66827132,35734.43273,4175.79928,1256.468413,0,0,0,,2695.193909,1788,3000,3576,0,0,0,20.83,0,8250.970399,20291.67652,0,0,0,,0,0,45872.27887,156.5225873,0,,0,0,0,1999.04,28.15,69.24,40,45872.27887,156.5225873,0,0,0,0,2778.53,3250.86,1005.26,369.95,0
diag Autogenerated 77,completed,completed normal,77,Hour0,3,National Average,Cold,5A,None,"EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day277,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"20% Leakage, Uninsulated",2 ft,None,Unfinished Attic,Single-Family Detached,Unheated Basement,2 Car,1500-2499,1,1,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 10",Central,None,Electric Baseboard,None,None,None,None,None,,No,7 ACH50,None,None,None,R-19,None,None,"Ceiling R-38, Vented",Uninsulated,"Wood Stud, R-15","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,1,East,None,100%,National Average,None,None,Hour5,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1990s,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",20,740,0,0,0,0,,,,1263.864203,0,349.0694196,321.12963,0,,65.09542832,17332.8263,3454.887064,1706.829093,0,0,0,,3545.818611,2000,2000,2576,0,0,0,71.67,0,4632.170221,10999.96793,0,0,0,,0,0,28039.51975,95.67473619,0,,0,0,0,2880.06,15.81,37.53,50,28039.51975,95.67473619,0,0,0,0,1597.24,2179.02,1309.24,192.76,0
diag Autogenerated 78,completed,completed normal,78,Hour4,3,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day103,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"30% Leakage, Uninsulated",2 ft,None,Unfinished Attic,Single-Family Detached,Unheated Basement,2 Car,1500-2499,1,1,Masonry,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 10",Central,None,Electric Baseboard,None,None,None,None,None,,No,10 ACH50,None,None,None,Uninsulated,None,None,"Ceiling R-38, Vented",Ceiling R-19,"CMU, 6-in Hollow, R-11","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,2,South,None,100%,National Average,None,None,Hour23,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1980s,,Electric Standard,F15 B15 L15 R15,"Clear, Single, Metal",20,740,0,0,0,0,,,,1696.856337,0,185.9060407,461.3431603,0,,34.66827132,24512.58295,3971.794088,909.0164336,0,0,0,,2965.775121,2000,2000,2576,0,0,0,0,0,8128.420543,15503.14184,0,0,0,,0,0,34737.9424,118.5306847,0,,0,0,0,2880.06,27.74,52.9,50,34737.9424,118.5306847,0,0,0,0,1597.24,2179.02,1309.24,192.76,0
diag Autogenerated 79,completed,completed normal,79,Hour0,4,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Gas, 100% Usage",National Average,72F,No,0F,None,None,Day110,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"20% Leakage, Uninsulated",2 ft,None,Unfinished Attic,Single-Family Detached,Unheated Basement,None,1500-2499,1,2+,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 10",Central,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,None,None,Uninsulated,None,None,"Ceiling R-19, Vented",Uninsulated,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,5,North,None,100%,National Average,None,None,Hour9,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,<1950,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",20,640,0,0,0,0,,,,1869.894205,0,349.0694196,484.465641,0,,0,37720.81075,5011.586188,1706.829093,0,0,0,,3317.355931,1000,2000,2000,0,0,0,36.5,0,8495.987724,21062.67059,0,0,0,,33.3260874,0,50460.01123,175.5083821,0,,0,0,0,1118.03,28.99,71.87,50,50460.01123,175.5083821,0,33.3260874,0,0,2111.89,2250.78,1055.95,313.16,0
diag Autogenerated 80,completed,completed normal,80,Hour0,3,National Average,Cold,5A,"Electric, 100% Usage","Standard, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day347,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,3 Car,3500+,1,2+,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, HomeRun, PEX",100% Usage,None,None,None,Electric Baseboard,None,None,None,None,None,,No,3 ACH50,None,Wall R-10,None,R-30,None,None,"Ceiling R-49, Vented",None,"Wood Stud, R-19","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,3,South,None,100%,National Average,None,None,Hour13,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,2000s,,Electric Standard,F15 B15 L15 R15,"Clear, Single, Metal",20,1620,0,0,0,0,,,,0,0,418.2885916,0,0,,49.43818573,22444.82176,5228.510552,1777.646383,0,0,0,,3152.573389,2076,4500,5364,0,0,0,7101.34,0,0,16073.09762,0,0,0,,0,0,33071.27886,112.8437972,0,,0,0,0,2296.99,0,54.84,50,33071.27886,112.8437972,0,0,0,0,2899.84,3455.58,969.92,373.75,0
diag Autogenerated 81,completed,completed normal,81,Hour8,1,National Average,Cold,5A,None,"Standard, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day23,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,None,0-1499,1,1,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"FIXME Room AC, EER 8.5, 20% Conditioned",Room,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,Uninsulated,None,Uninsulated,None,None,"Ceiling R-7, Vented",None,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,2,East,None,100%,National Average,None,None,Hour7,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,<1950,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",20,320,0,0,0,0,,,,1782.899667,0,174.5347098,0,0,,0,13400.17745,2564.988283,1054.430385,0,0,0,,2517.175873,500,1000,1000,0,0,0,245.33,6,3349.085805,8551.812971,0,0,0,,0,0,21494.20637,73.34121775,0,,0,0,0,559.02,11.43,29.18,20,21494.20637,73.34121775,0,0,0,0,746.67,816.11,746.67,108.37,0
diag Autogenerated 82,completed,completed normal,82,Hour5,3,National Average,Cold,5A,"Propane, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day343,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"30% Leakage, Uninsulated",2 ft,None,Unfinished Attic,Single-Family Detached,Unheated Basement,None,1500-2499,1,2+,Masonry,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,None,None,None,Electric Baseboard,None,None,None,None,None,,No,10 ACH50,None,None,None,Uninsulated,None,None,"Ceiling R-7, Vented",Uninsulated,"CMU, 6-in Hollow, Uninsulated","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,3,East,None,100%,National Average,None,None,Hour11,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1960s,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",20,640,0,0,0,0,,,,0,0,349.0694196,0,0,,0,32396.11365,3602.786773,1706.829093,0,0,0,,3596.550833,1000,2000,2000,0,0,0,2821.67,0,0,18385.06808,0,0,0,,0,0,41651.34976,147.2924804,0,,0,5.172289462,0,1118.03,0,62.73,50,41651.34976,147.2924804,0,0,5.172289462,0,2111.89,2250.78,1055.95,313.16,0
diag Autogenerated 83,completed,completed normal,83,Hour18,3,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day171,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"20% Leakage, Uninsulated",2 ft,None,Unfinished Attic,Single-Family Detached,Crawl,None,0-1499,1,1,Masonry,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 13",Central,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,"Uninsulated, Vented",None,None,Uninsulated,None,None,"Ceiling R-19, Vented",None,"CMU, 6-in Hollow, R-7","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,1,East,None,100%,National Average,None,None,Hour18,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1970s,,Electric Standard,F15 B15 L15 R15,"Low-E, Double, Non-metal, Air, L-Gain",20,370,0,0,0,0,,,,744.4760864,0,92.95302036,216.1406742,0,,0,15151.4667,3942.368974,561.5644541,0,0,0,,3085.361212,1000,1000,1000,0,0,0,78.33,0,3816.42778,8678.456441,0,0,0,,0,0,23794.33112,81.18956291,0,,0,0,0,1118.03,13.02,29.61,40,23794.33112,81.18956291,0,0,0,0,1055.95,1194.84,527.97,154.76,0
diag Autogenerated 84,completed,completed normal,84,Hour19,3,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day153,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"10% Leakage, Uninsulated",2 ft,None,Finished Attic or Cathedral Ceilings,Single-Family Detached,Unheated Basement,1 Car,0-1499,1,1,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 15",Central,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,None,None,Uninsulated,None,None,"Ceiling R-38, Vented",Uninsulated,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,2,South,None,100%,National Average,None,None,Hour16,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1950s,,Electric Standard,F15 B15 L15 R15,"Clear, Single, Metal",20,370,0,0,0,0,,,,791.9415368,0,174.5347098,332.280437,0,,37.36246478,19266.07505,4246.682329,1054.430385,0,0,0,,3259.031809,1000,1000,1288,0,0,0,43,0,5253.747879,12856.21647,0,0,0,,0,0,29162.33872,99.50595047,0,,0,0,0,1440.03,17.93,43.87,40,29162.33872,99.50595047,0,0,0,0,1129.42,1498.31,937.42,136.98,0
