station,valid,tmpc
DTW,4/29/2018 1:53,1.11
DTW,4/29/2018 2:53,0.61
DTW,4/29/2018 3:53,0.61
DTW,4/29/2018 4:53,1.11
DTW,4/29/2018 5:53,0
DTW,4/29/2018 6:53,0.61
DTW,4/29/2018 7:53,2.22
DTW,4/29/2018 8:53,3.89
DTW,4/29/2018 9:53,6.72
DTW,4/29/2018 10:53,8.28
DTW,4/29/2018 11:53,9.39
DTW,4/29/2018 12:53,11.11
DTW,4/29/2018 13:53,12.22
DTW,4/29/2018 14:53,13.28
DTW,4/29/2018 15:53,13.89
DTW,4/29/2018 16:53,15
DTW,4/29/2018 17:53,15
DTW,4/29/2018 18:53,14.39
DTW,4/29/2018 19:53,13.28
DTW,4/29/2018 20:53,12.22
DTW,4/29/2018 21:53,11.72
DTW,4/29/2018 22:53,9.39
DTW,4/29/2018 23:53,7.22
DTW,4/30/2018 0:53,6.11
DTW,4/30/2018 1:53,6.11
DTW,4/30/2018 2:53,6.72
DTW,4/30/2018 3:53,6.11
DTW,4/30/2018 4:53,3.89
DTW,4/30/2018 5:53,3.89
DTW,4/30/2018 6:53,4.39
DTW,4/30/2018 7:53,6.72
DTW,4/30/2018 8:53,9.39
DTW,4/30/2018 9:53,12.22
DTW,4/30/2018 10:53,15.61
DTW,4/30/2018 11:53,18.28
DTW,4/30/2018 12:53,18.89
DTW,4/30/2018 13:53,20
DTW,4/30/2018 14:53,21.11
DTW,4/30/2018 15:53,21.72
DTW,4/30/2018 16:53,21.72
DTW,4/30/2018 17:53,22.22
DTW,4/30/2018 18:53,21.72
DTW,4/30/2018 19:53,20.61
DTW,4/30/2018 20:53,16.11
DTW,4/30/2018 21:53,15.61
DTW,4/30/2018 22:53,12.78
DTW,4/30/2018 23:53,13.28
DTW,5/1/2018 0:53,13.89
DTW,5/1/2018 1:53,12.22
DTW,5/1/2018 2:53,12.22
DTW,5/1/2018 3:53,12.22
DTW,5/1/2018 4:53,12.78
DTW,5/1/2018 5:53,10
DTW,5/1/2018 6:53,11.72
DTW,5/1/2018 7:53,13.28
DTW,5/1/2018 8:53,16.72
DTW,5/1/2018 9:53,19.39
DTW,5/1/2018 10:53,21.72
DTW,5/1/2018 11:53,23.28
DTW,5/1/2018 12:53,26.11
DTW,5/1/2018 13:53,26.72
DTW,5/1/2018 14:53,28.28
DTW,5/1/2018 15:53,28.89
DTW,5/1/2018 16:53,28.89
DTW,5/1/2018 17:53,28.89
DTW,5/1/2018 18:53,27.78
DTW,5/1/2018 19:53,27.22
DTW,5/1/2018 20:53,23.89
DTW,5/1/2018 21:53,22.78
DTW,5/1/2018 22:53,20.61
DTW,5/1/2018 23:53,19.39
DTW,5/2/2018 0:53,21.11
DTW,5/2/2018 1:53,18.89
DTW,5/2/2018 2:53,17.78
DTW,5/2/2018 3:53,16.72
DTW,5/2/2018 4:53,15.61
DTW,5/2/2018 5:53,15
DTW,5/2/2018 6:53,16.72
DTW,5/2/2018 7:53,19.39
DTW,5/2/2018 8:53,22.78
DTW,5/2/2018 9:53,22.78
DTW,5/2/2018 10:53,23.89
DTW,5/2/2018 11:53,24.39
DTW,5/2/2018 12:53,26.11
DTW,5/2/2018 13:53,27.22
DTW,5/2/2018 14:53,27.22
DTW,5/2/2018 15:53,29.39
DTW,5/2/2018 16:53,29.39
DTW,5/2/2018 17:53,29.39
DTW,5/2/2018 18:53,29.39
DTW,5/2/2018 19:53,28.28
DTW,5/2/2018 20:53,22.22
DTW,5/2/2018 21:53,20.61
DTW,5/2/2018 23:53,18.89
DTW,5/3/2018 0:53,18.89
DTW,5/3/2018 1:53,18.28
DTW,5/3/2018 2:53,18.28
DTW,5/3/2018 3:53,17.78
DTW,5/3/2018 4:53,17.78
DTW,5/3/2018 5:53,17.78
DTW,5/3/2018 6:53,17.22
DTW,5/3/2018 7:53,17.22
DTW,5/3/2018 8:53,17.22
DTW,5/3/2018 9:53,18.28
DTW,5/3/2018 10:53,18.28
DTW,5/3/2018 11:53,19.39
DTW,5/3/2018 12:53,20.61
DTW,5/3/2018 13:53,21.72
DTW,5/3/2018 14:53,22.78
DTW,5/3/2018 15:53,23.28
DTW,5/3/2018 16:53,21.72
DTW,5/3/2018 17:53,22.78
DTW,5/3/2018 18:53,22.22
DTW,5/3/2018 19:53,21.72
DTW,5/3/2018 20:53,19.39
DTW,5/3/2018 21:53,15
DTW,5/3/2018 22:53,13.89
DTW,5/3/2018 23:53,13.89
DTW,5/4/2018 0:53,13.28
DTW,5/4/2018 1:53,15
DTW,5/4/2018 2:53,15
DTW,5/4/2018 3:53,16.11
DTW,5/4/2018 4:53,17.78
DTW,5/4/2018 5:53,19.39
DTW,5/4/2018 6:53,20
DTW,5/4/2018 7:53,20
DTW,5/4/2018 8:53,21.11
DTW,5/4/2018 9:53,21.72
DTW,5/4/2018 10:53,22.22
DTW,5/4/2018 11:53,24.39
DTW,5/4/2018 12:53,25
DTW,5/4/2018 13:53,22.22
DTW,5/4/2018 14:53,21.72
DTW,5/4/2018 15:53,21.11
DTW,5/4/2018 16:53,20.61
DTW,5/4/2018 17:53,19.39
DTW,5/4/2018 18:53,18.89
DTW,5/4/2018 19:53,18.89
DTW,5/4/2018 20:53,17.22
DTW,5/4/2018 21:53,16.72
DTW,5/4/2018 22:53,15.61
DTW,5/4/2018 23:53,13.28
DTW,5/5/2018 0:53,13.28
DTW,5/5/2018 1:53,12.22
DTW,5/5/2018 2:53,11.72
DTW,5/5/2018 3:53,11.72
DTW,5/5/2018 4:53,11.11
DTW,5/5/2018 5:53,11.11
DTW,5/5/2018 6:53,11.72
DTW,5/5/2018 7:53,13.89
DTW,5/5/2018 8:53,17.22
DTW,5/5/2018 9:53,19.39
DTW,5/5/2018 10:53,20
DTW,5/5/2018 11:53,21.72
DTW,5/5/2018 12:53,23.89
DTW,5/5/2018 13:53,24.39
DTW,5/5/2018 14:53,23.89
DTW,5/5/2018 15:53,25
DTW,5/5/2018 16:53,23.89
DTW,5/5/2018 17:53,22.78
DTW,5/5/2018 18:53,22.78
DTW,5/5/2018 19:53,21.11
DTW,5/5/2018 20:53,19.39
DTW,5/5/2018 21:53,18.28
DTW,5/5/2018 22:53,17.78
DTW,5/5/2018 23:53,16.72
DTW,5/6/2018 0:53,16.11
DTW,5/6/2018 1:53,16.11
DTW,5/6/2018 2:53,15.61
DTW,5/6/2018 3:53,15
DTW,5/6/2018 4:53,15
DTW,5/6/2018 5:53,15.61
DTW,5/6/2018 6:53,14.39
DTW,5/6/2018 7:53,15
DTW,5/6/2018 8:53,16.11
DTW,5/6/2018 9:53,18.28
DTW,5/6/2018 10:53,20
DTW,5/6/2018 11:53,21.72
DTW,5/6/2018 12:53,23.89
DTW,5/6/2018 14:53,20.61
DTW,5/6/2018 15:53,16.72
DTW,5/6/2018 16:53,16.72
DTW,5/6/2018 17:53,18.28
DTW,5/6/2018 18:53,17.78
DTW,5/6/2018 19:53,15.61
DTW,5/6/2018 20:53,15
DTW,5/6/2018 21:53,14.39
DTW,5/6/2018 22:53,13.28
DTW,5/6/2018 23:53,12.22
DTW,5/7/2018 0:53,11.11
DTW,5/7/2018 1:53,10
DTW,5/7/2018 2:53,9.39
DTW,5/7/2018 3:53,8.89
DTW,5/7/2018 4:53,8.28
DTW,5/7/2018 5:53,8.28
DTW,5/7/2018 6:53,8.28
DTW,5/7/2018 7:53,10
DTW,5/7/2018 8:53,12.22
DTW,5/7/2018 9:53,15
DTW,5/7/2018 10:53,16.72
DTW,5/7/2018 11:53,17.22
DTW,5/7/2018 12:53,18.28
DTW,5/7/2018 13:53,19.39
DTW,5/7/2018 14:53,20
DTW,5/7/2018 15:53,18.28
DTW,5/7/2018 16:53,18.28
DTW,5/7/2018 17:53,17.78
DTW,5/7/2018 18:53,16.72
DTW,5/7/2018 19:53,15.61
DTW,5/7/2018 20:53,13.89
DTW,5/7/2018 21:53,12.78
DTW,5/7/2018 22:53,12.22
DTW,5/7/2018 23:53,11.11
DTW,5/8/2018 0:53,11.72
DTW,5/8/2018 1:53,11.11
DTW,5/8/2018 2:53,10
DTW,5/8/2018 3:53,10
DTW,5/8/2018 4:53,9.39
DTW,5/8/2018 5:53,8.89
DTW,5/8/2018 6:53,9.39
DTW,5/8/2018 7:53,11.72
DTW,5/8/2018 8:53,14.39
DTW,5/8/2018 9:53,17.22
DTW,5/8/2018 10:53,18.89
DTW,5/8/2018 11:53,20
DTW,5/8/2018 12:53,21.72
DTW,5/8/2018 13:53,21.72
DTW,5/8/2018 14:53,23.28
DTW,5/8/2018 15:53,23.28
DTW,5/8/2018 16:53,23.28
DTW,5/8/2018 17:53,22.22
DTW,5/8/2018 18:53,22.22
DTW,5/8/2018 19:53,20
DTW,5/8/2018 20:53,17.78
DTW,5/8/2018 21:53,16.72
DTW,5/8/2018 22:53,15.61
DTW,5/8/2018 23:53,13.89
DTW,5/9/2018 3:53,12.78
DTW,5/9/2018 4:53,12.22
DTW,5/9/2018 5:53,12.22
DTW,5/9/2018 6:53,11.72
DTW,5/9/2018 7:53,13.28
DTW,5/9/2018 8:53,15.61
DTW,5/9/2018 9:53,20
DTW,5/9/2018 10:53,23.28
DTW,5/9/2018 11:53,25
DTW,5/9/2018 12:53,25.61
DTW,5/9/2018 13:53,25.61
DTW,5/9/2018 14:53,27.22
DTW,5/9/2018 15:53,22.78
DTW,5/9/2018 16:53,23.89
DTW,5/9/2018 17:53,24.39
DTW,5/9/2018 18:53,20.61
DTW,5/9/2018 19:53,19.39
DTW,5/9/2018 20:53,21.72
DTW,5/9/2018 21:53,20.61
DTW,5/9/2018 22:53,21.72
DTW,5/9/2018 23:53,22.22
DTW,5/10/2018 2:53,17.78
DTW,5/10/2018 3:53,17.78
DTW,5/10/2018 4:53,17.78
DTW,5/10/2018 5:53,16.72
DTW,5/10/2018 6:53,16.11
DTW,5/10/2018 7:53,17.22
DTW,5/10/2018 8:53,17.78
DTW,5/10/2018 9:53,19.39
DTW,5/10/2018 10:53,19.39
DTW,5/10/2018 11:53,20
DTW,5/10/2018 12:53,21.11
DTW,5/10/2018 13:53,20
DTW,5/10/2018 14:53,20.61
DTW,5/10/2018 15:53,21.11
DTW,5/10/2018 16:53,22.22
DTW,5/10/2018 17:53,21.72
DTW,5/10/2018 18:53,20.61
DTW,5/10/2018 19:53,18.28
DTW,5/10/2018 20:53,17.78
DTW,5/10/2018 21:53,17.22
DTW,5/10/2018 22:53,17.22
DTW,5/10/2018 23:53,12.78
DTW,5/11/2018 0:53,10.61
DTW,5/11/2018 1:53,9.39
DTW,5/11/2018 2:53,8.28
DTW,5/11/2018 3:53,7.22
DTW,5/11/2018 4:53,6.72
DTW,5/11/2018 5:53,6.72
DTW,5/11/2018 6:53,6.72
DTW,5/11/2018 7:53,6.72
DTW,5/11/2018 8:53,7.22
DTW,5/11/2018 9:53,7.78
DTW,5/11/2018 10:53,7.78
DTW,5/11/2018 11:53,7.22
DTW,5/11/2018 12:53,6.72
DTW,5/11/2018 13:53,6.72
DTW,5/11/2018 14:53,7.22
DTW,5/11/2018 15:53,7.22
DTW,5/11/2018 16:53,7.78
DTW,5/11/2018 17:53,7.78
DTW,5/11/2018 18:53,7.22
DTW,5/11/2018 19:53,7.22
DTW,5/11/2018 20:53,7.22
DTW,5/11/2018 21:53,7.22
DTW,5/11/2018 22:53,7.22
DTW,5/11/2018 23:53,6.72
DTW,5/12/2018 0:53,6.11
DTW,5/12/2018 1:53,6.72
DTW,5/12/2018 2:53,7.22
DTW,5/12/2018 3:53,7.22
DTW,5/12/2018 4:53,6.72
DTW,5/12/2018 5:53,6.72
DTW,5/12/2018 6:53,6.72
DTW,5/12/2018 7:53,6.72
DTW,5/12/2018 8:53,7.22
DTW,5/12/2018 9:53,7.22
DTW,5/12/2018 10:53,7.78
DTW,5/12/2018 11:53,7.22
DTW,5/12/2018 12:53,7.78
DTW,5/12/2018 13:53,8.28
DTW,5/12/2018 14:53,8.89
DTW,5/12/2018 15:53,9.39
DTW,5/12/2018 16:53,10
DTW,5/12/2018 17:53,10
DTW,5/12/2018 18:53,10.61
DTW,5/12/2018 19:53,10.61
DTW,5/12/2018 20:53,10
DTW,5/12/2018 21:53,10
DTW,5/12/2018 22:53,10
DTW,5/12/2018 23:53,10
DTW,5/13/2018 0:53,10
DTW,5/13/2018 1:53,10
DTW,5/13/2018 2:53,7.78
DTW,5/13/2018 3:53,7.22
DTW,5/13/2018 4:53,7.22
DTW,5/13/2018 5:53,7.22
DTW,5/13/2018 6:53,7.22
DTW,5/13/2018 7:53,7.78
DTW,5/13/2018 8:53,8.28
DTW,5/13/2018 9:53,9.39
DTW,5/13/2018 10:53,10
DTW,5/13/2018 11:53,12.22
DTW,5/13/2018 12:53,13.28
DTW,5/13/2018 13:53,14.39
DTW,5/13/2018 14:53,14.39
DTW,5/13/2018 15:53,15
DTW,5/13/2018 16:53,15.61
DTW,5/13/2018 17:53,16.11
DTW,5/13/2018 18:53,16.72
DTW,5/13/2018 19:53,16.72
DTW,5/13/2018 20:53,15
DTW,5/13/2018 21:53,13.89
DTW,5/13/2018 22:53,13.28
DTW,5/13/2018 23:53,12.78
DTW,5/14/2018 0:53,12.22
DTW,5/14/2018 1:53,12.22
DTW,5/14/2018 2:53,12.22
DTW,5/14/2018 3:53,12.22
DTW,5/14/2018 4:53,11.11
DTW,5/14/2018 5:53,11.11
DTW,5/14/2018 6:53,12.22
DTW,5/14/2018 7:53,13.28
DTW,5/14/2018 8:53,12.78
DTW,5/14/2018 9:53,14.39
DTW,5/14/2018 10:53,15.61
DTW,5/14/2018 11:53,15.61
DTW,5/14/2018 12:53,16.72
DTW,5/14/2018 13:53,18.89
DTW,5/14/2018 14:53,20
DTW,5/14/2018 15:53,21.11
DTW,5/14/2018 16:53,23.28
DTW,5/14/2018 17:53,24.39
DTW,5/14/2018 18:53,24.39
DTW,5/14/2018 19:53,23.89
DTW,5/14/2018 20:53,22.78
DTW,5/14/2018 21:53,21.11
DTW,5/14/2018 22:53,20
DTW,5/14/2018 23:53,18.89
DTW,5/15/2018 0:53,19.39
DTW,5/15/2018 1:53,18.89
DTW,5/15/2018 2:53,18.89
DTW,5/15/2018 3:53,18.28
DTW,5/15/2018 4:53,17.78
DTW,5/15/2018 5:53,17.22
DTW,5/15/2018 6:53,17.22
DTW,5/15/2018 7:53,17.78
DTW,5/15/2018 8:53,19.39
DTW,5/15/2018 9:53,19.39
DTW,5/15/2018 10:53,17.78
DTW,5/15/2018 11:53,18.89
DTW,5/15/2018 12:53,19.39
DTW,5/15/2018 13:53,21.11
DTW,5/15/2018 14:53,21.72
DTW,5/15/2018 15:53,21.72
DTW,5/15/2018 16:53,21.72
DTW,5/15/2018 17:53,22.22
DTW,5/15/2018 18:53,21.72
DTW,5/15/2018 19:53,21.11
DTW,5/15/2018 20:53,20
DTW,5/15/2018 21:53,16.72
DTW,5/15/2018 22:53,14.39
DTW,5/15/2018 23:53,13.89
DTW,5/16/2018 0:53,13.28
DTW,5/16/2018 1:53,12.22
DTW,5/16/2018 2:53,11.72
DTW,5/16/2018 3:53,11.11
DTW,5/16/2018 4:53,10.61
DTW,5/16/2018 5:53,10.61
DTW,5/16/2018 6:53,11.11
DTW,5/16/2018 7:53,12.22
DTW,5/16/2018 8:53,15
DTW,5/16/2018 9:53,17.78
DTW,5/16/2018 10:53,20
DTW,5/16/2018 11:53,22.22
DTW,5/16/2018 12:53,23.28
DTW,5/16/2018 13:53,23.89
DTW,5/16/2018 14:53,24.39
DTW,5/16/2018 15:53,25
DTW,5/16/2018 16:53,24.39
DTW,5/16/2018 17:53,22.78
DTW,5/16/2018 18:53,21.72
DTW,5/16/2018 19:53,20.61
DTW,5/16/2018 20:53,18.89
DTW,5/16/2018 21:53,17.78
DTW,5/16/2018 22:53,17.78
DTW,5/16/2018 23:53,17.22
DTW,5/17/2018 0:53,16.11
DTW,5/17/2018 1:53,16.11
DTW,5/17/2018 2:53,15.61
DTW,5/17/2018 3:53,13.89
DTW,5/17/2018 4:53,13.28
DTW,5/17/2018 5:53,13.89
DTW,5/17/2018 6:53,13.89
DTW,5/17/2018 7:53,17.22
DTW,5/17/2018 8:53,20.61
DTW,5/17/2018 9:53,22.78
DTW,5/17/2018 10:53,24.39
DTW,5/17/2018 11:53,25.61
DTW,5/17/2018 12:53,25.61
DTW,5/17/2018 13:53,25.61
DTW,5/17/2018 14:53,26.11
DTW,5/17/2018 15:53,25.61
DTW,5/17/2018 16:53,25
DTW,5/17/2018 17:53,24.39
DTW,5/17/2018 18:53,22.78
DTW,5/17/2018 19:53,21.11
DTW,5/17/2018 20:53,19.39
DTW,5/17/2018 21:53,16.72
DTW,5/17/2018 22:53,15
DTW,5/17/2018 23:53,14.39
DTW,5/18/2018 0:53,13.28
DTW,5/18/2018 1:53,12.78
DTW,5/18/2018 2:53,12.78
DTW,5/18/2018 3:53,12.22
DTW,5/18/2018 4:53,12.22
DTW,5/18/2018 5:53,11.72
DTW,5/18/2018 6:53,12.22
DTW,5/18/2018 7:53,14.39
DTW,5/18/2018 8:53,15.61
DTW,5/18/2018 9:53,16.72
DTW,5/18/2018 10:53,18.28
DTW,5/18/2018 11:53,18.28
DTW,5/18/2018 12:53,20
DTW,5/18/2018 13:53,21.72
DTW,5/18/2018 14:53,22.22
DTW,5/18/2018 15:53,22.78
DTW,5/18/2018 16:53,22.78
DTW,5/18/2018 17:53,21.72
DTW,5/18/2018 18:53,21.11
DTW,5/18/2018 19:53,20.61
DTW,5/18/2018 20:53,19.39
DTW,5/18/2018 21:53,18.89
DTW,5/18/2018 22:53,17.78
DTW,5/18/2018 23:53,17.22
DTW,5/19/2018 0:53,16.72
DTW,5/19/2018 1:53,16.11
DTW,5/19/2018 2:53,15
DTW,5/19/2018 3:53,15
DTW,5/19/2018 4:53,15
DTW,5/19/2018 5:53,15.61
DTW,5/19/2018 6:53,15.61
DTW,5/19/2018 7:53,15.61
DTW,5/19/2018 8:53,16.72
DTW,5/19/2018 9:53,18.28
DTW,5/19/2018 10:53,20.61
DTW,5/19/2018 11:53,21.72
DTW,5/19/2018 12:53,22.78
DTW,5/19/2018 13:53,23.89
DTW,5/19/2018 14:53,21.72
DTW,5/19/2018 15:53,23.89
DTW,5/19/2018 16:53,22.22
DTW,5/19/2018 17:53,23
DTW,5/19/2018 18:53,23.28
DTW,5/19/2018 19:53,22.22
DTW,5/19/2018 20:53,20.61
DTW,5/19/2018 21:53,20
DTW,5/19/2018 22:53,19.39
DTW,5/19/2018 23:53,19.39
DTW,5/20/2018 0:53,18.28
DTW,5/20/2018 1:53,18.28
DTW,5/20/2018 2:53,17.22
DTW,5/20/2018 3:53,16.72
DTW,5/20/2018 4:53,16.72
DTW,5/20/2018 5:53,16.72
DTW,5/20/2018 6:53,16.11
DTW,5/20/2018 7:53,15.61
DTW,5/20/2018 8:53,16.11
DTW,5/20/2018 9:53,16.72
DTW,5/20/2018 10:53,16.72
DTW,5/20/2018 11:53,17.22
DTW,5/20/2018 12:53,17.22
DTW,5/20/2018 13:53,17.78
DTW,5/20/2018 14:53,18.89
DTW,5/20/2018 15:53,18.89
DTW,5/20/2018 16:53,17.78
DTW,5/20/2018 17:53,16.11
DTW,5/20/2018 18:53,15.61
DTW,5/20/2018 19:53,15
DTW,5/20/2018 20:53,15
DTW,5/20/2018 21:53,15
DTW,5/20/2018 22:53,14.39
DTW,5/20/2018 23:53,13.89
DTW,5/21/2018 0:53,12.78
DTW,5/21/2018 1:53,12.78
DTW,5/21/2018 2:53,11.72
DTW,5/21/2018 3:53,11.11
DTW,5/21/2018 4:53,10.61
DTW,5/21/2018 5:53,10.61
DTW,5/21/2018 6:53,10.61
DTW,5/21/2018 7:53,12.22
DTW,5/21/2018 8:53,14.39
DTW,5/21/2018 9:53,15.61
DTW,5/21/2018 10:53,16.72
DTW,5/21/2018 11:53,16.72
DTW,5/21/2018 12:53,17.78
DTW,5/21/2018 13:53,18.89
DTW,5/21/2018 14:53,18.89
DTW,5/21/2018 15:53,18.89
DTW,5/21/2018 16:53,17.22
DTW,5/21/2018 17:53,13.89
DTW,5/21/2018 18:53,12.78
DTW,5/21/2018 19:53,12.22
DTW,5/21/2018 20:53,12.22
DTW,5/21/2018 21:53,12.22
DTW,5/21/2018 22:53,12.78
DTW,5/21/2018 23:53,12.78
DTW,5/22/2018 0:53,12.78
DTW,5/22/2018 1:53,12.22
DTW,5/22/2018 2:53,12.22
DTW,5/22/2018 3:53,12.78
DTW,5/22/2018 4:53,12.78
DTW,5/22/2018 5:53,13.28
DTW,5/22/2018 6:53,13.89
DTW,5/22/2018 7:53,13.89
DTW,5/22/2018 8:53,15.61
DTW,5/22/2018 9:53,16.11
DTW,5/22/2018 10:53,17.78
DTW,5/22/2018 11:53,19.39
DTW,5/22/2018 12:53,21.11
DTW,5/22/2018 13:53,23.28
DTW,5/22/2018 14:53,23.28
DTW,5/22/2018 15:53,24.39
DTW,5/22/2018 16:53,23.28
DTW,5/22/2018 17:53,21.11
DTW,5/22/2018 18:53,19.39
DTW,5/22/2018 19:53,18.28
DTW,5/22/2018 20:53,17.22
DTW,5/22/2018 21:53,16.72
DTW,5/22/2018 22:53,15
DTW,5/22/2018 23:53,13.89
DTW,5/23/2018 0:53,13.28
DTW,5/23/2018 1:53,13.28
DTW,5/23/2018 2:53,12.78
DTW,5/23/2018 3:53,12.78
DTW,5/23/2018 4:53,12.22
DTW,5/23/2018 5:53,12.22
DTW,5/23/2018 6:53,13.28
DTW,5/23/2018 7:53,15
DTW,5/23/2018 8:53,17.78
DTW,5/23/2018 9:53,20
DTW,5/23/2018 10:53,22.22
DTW,5/23/2018 11:53,23.89
DTW,5/23/2018 12:53,24.39
DTW,5/23/2018 13:53,25
DTW,5/23/2018 14:53,25.61
DTW,5/23/2018 15:53,26.72
DTW,5/23/2018 16:53,27.22
DTW,5/23/2018 17:53,25.61
DTW,5/23/2018 18:53,25
DTW,5/23/2018 19:53,23.28
DTW,5/23/2018 20:53,21.11
DTW,5/23/2018 21:53,20
DTW,5/23/2018 22:53,18.28
DTW,5/23/2018 23:53,17.78
DTW,5/24/2018 0:53,17.22
DTW,5/24/2018 1:53,17.22
DTW,5/24/2018 2:53,17.22
DTW,5/24/2018 3:53,16.11
DTW,5/24/2018 4:53,16.11
DTW,5/24/2018 5:53,15
DTW,5/24/2018 6:53,15
DTW,5/24/2018 7:53,18.28
DTW,5/24/2018 8:53,21.72
DTW,5/24/2018 9:53,23.28
DTW,5/24/2018 10:53,25.61
DTW,5/24/2018 11:53,26.11
DTW,5/24/2018 12:53,26.72
DTW,5/24/2018 13:53,27.78
DTW,5/24/2018 14:53,27.78
DTW,5/24/2018 15:53,27.22
DTW,5/24/2018 16:53,27.22
DTW,5/24/2018 17:53,26.72
DTW,5/24/2018 18:53,26.11
DTW,5/24/2018 19:53,25
DTW,5/24/2018 20:53,22.78
DTW,5/24/2018 21:53,22.22
DTW,5/24/2018 22:53,20.61
DTW,5/24/2018 23:53,18.28
DTW,5/25/2018 0:53,18.89
DTW,5/25/2018 1:53,17.78
DTW,5/25/2018 2:53,16.72
DTW,5/25/2018 3:53,16.11
DTW,5/25/2018 4:53,15
DTW,5/25/2018 5:53,15.61
DTW,5/25/2018 6:53,15.61
DTW,5/25/2018 7:53,18.28
DTW,5/25/2018 8:53,21.72
DTW,5/25/2018 9:53,24.39
DTW,5/25/2018 10:53,26.72
DTW,5/25/2018 11:53,27.78
DTW,5/25/2018 12:53,28.28
DTW,5/25/2018 13:53,28.89
DTW,5/25/2018 14:53,29.39
DTW,5/25/2018 15:53,30
DTW,5/25/2018 16:53,30
DTW,5/25/2018 17:53,30
DTW,5/25/2018 18:53,29.39
DTW,5/25/2018 19:53,27.22
DTW,5/25/2018 20:53,25
DTW,5/25/2018 21:53,23.89
DTW,5/25/2018 22:53,21.72
DTW,5/25/2018 23:53,21.72
DTW,5/26/2018 0:53,20
DTW,5/26/2018 1:53,20.61
DTW,5/26/2018 2:53,18.89
DTW,5/26/2018 3:53,18.28
DTW,5/26/2018 4:53,18.28
DTW,5/26/2018 5:53,18.89
DTW,5/26/2018 6:53,20
DTW,5/26/2018 7:53,20.61
DTW,5/26/2018 8:53,21.11
DTW,5/26/2018 9:53,21.72
DTW,5/26/2018 10:53,21.72
DTW,5/26/2018 11:53,22.22
DTW,5/26/2018 12:53,24.39
DTW,5/26/2018 13:53,27.22
DTW,5/26/2018 14:53,26.11
DTW,5/26/2018 15:53,25
DTW,5/26/2018 16:53,25
DTW,5/26/2018 17:53,24.39
DTW,5/26/2018 18:53,25
DTW,5/26/2018 19:53,23.89
DTW,5/26/2018 20:53,22.78
DTW,5/26/2018 21:53,21.72
DTW,5/26/2018 22:53,20.61
DTW,5/26/2018 23:53,20.61
DTW,5/27/2018 0:53,19.39
DTW,5/27/2018 1:53,20.61
DTW,5/27/2018 2:53,20
DTW,5/27/2018 3:53,19.39
DTW,5/27/2018 4:53,19.39
DTW,5/27/2018 5:53,18.89
DTW,5/27/2018 6:53,18.28
DTW,5/27/2018 7:53,20
DTW,5/27/2018 8:53,21.11
DTW,5/27/2018 9:53,22.22
DTW,5/27/2018 10:53,24.39
DTW,5/27/2018 11:53,27.22
DTW,5/27/2018 12:53,28.89
DTW,5/27/2018 13:53,30
DTW,5/27/2018 14:53,31.72
DTW,5/27/2018 15:53,31.72
DTW,5/27/2018 16:53,32.22
DTW,5/27/2018 17:53,31.11
DTW,5/27/2018 18:53,30.61
DTW,5/27/2018 19:53,28.89
DTW,5/27/2018 20:53,26.72
DTW,5/27/2018 21:53,25
DTW,5/27/2018 22:53,23.89
DTW,5/27/2018 23:53,23.89
DTW,5/28/2018 0:53,23.89
DTW,5/28/2018 1:53,23.28
DTW,5/28/2018 2:53,22.22
DTW,5/28/2018 3:53,21.72
DTW,5/28/2018 4:53,21.11
DTW,5/28/2018 5:53,21.11
DTW,5/28/2018 6:53,21.72
DTW,5/28/2018 7:53,24.39
DTW,5/28/2018 8:53,27.22
DTW,5/28/2018 9:53,28.28
DTW,5/28/2018 10:53,30.61
DTW,5/28/2018 11:53,32.22
DTW,5/28/2018 12:53,32.22
DTW,5/28/2018 13:53,33.89
DTW,5/28/2018 14:53,32.22
DTW,5/28/2018 15:53,32.78
DTW,5/28/2018 16:53,32.78
DTW,5/28/2018 17:53,32.22
DTW,5/28/2018 18:53,31.72
DTW,5/28/2018 19:53,30
DTW,5/28/2018 20:53,28.89
DTW,5/28/2018 21:53,27.22
DTW,5/28/2018 22:53,26.72
DTW,5/28/2018 23:53,26.11
DTW,5/29/2018 0:53,25
DTW,5/29/2018 1:53,23.89
DTW,5/29/2018 2:53,23.28
DTW,5/29/2018 3:53,22.78
DTW,5/29/2018 4:53,22.22
DTW,5/29/2018 5:53,22.22
DTW,5/29/2018 6:53,22.78
DTW,5/29/2018 7:53,23.89
DTW,5/29/2018 8:53,25.61
DTW,5/29/2018 9:53,26.72
DTW,5/29/2018 10:53,27.78
DTW,5/29/2018 11:53,29.39
DTW,5/29/2018 12:53,30
DTW,5/29/2018 13:53,30.61
DTW,5/29/2018 14:53,31.72
DTW,5/29/2018 15:53,32.22
DTW,5/29/2018 16:53,32.22
DTW,5/29/2018 17:53,31.72
DTW,5/29/2018 18:53,31.72
DTW,5/29/2018 19:53,30
DTW,5/29/2018 20:53,26.72
DTW,5/29/2018 21:53,25
DTW,5/29/2018 22:53,24.39
DTW,5/29/2018 23:53,23.89
DTW,5/30/2018 0:53,23.89
DTW,5/30/2018 1:53,23.89
DTW,5/30/2018 2:53,23.28
DTW,5/30/2018 3:53,22.78
DTW,5/30/2018 4:53,22.22
DTW,5/30/2018 5:53,21.11
DTW,5/30/2018 6:53,21.72
DTW,5/30/2018 7:53,22.22
DTW,5/30/2018 8:53,23.28
