,COP NEEP 50,,,,,,,,,,,
744,3.242800001,,,,,,,,,,,
745,3.242800001,,,,,,,,,,,
746,3.242800001,,,,,,,,,,,
747,3.1504,,,,,,,,,,,
748,3.1504,,,,,,,,,,,
749,3.1924,,,,,,,,,,,
750,3.1924,,,,,,,,,,,
751,3.242800001,,,,,,,,,,,
752,3.284800001,,,,,,,,,,,
753,3.284800001,,,,,,,,,,,
754,3.377200001,,,,,,,,,,,
755,3.335200001,,,,,,,,,,,
756,3.242800001,,,,,,,,,,,
757,3.242800001,,,,,,,,,,,
758,3.1,,,,,,,,,,,
759,2.957199999,,,,,,,,,,,
760,2.772399999,,,,,,,,,,,
761,2.537199998,,,,,,,,,,,
762,2.444799997,,,,,,,,,,,
763,2.372799999,,,,,,,,,,,
764,2.319999999,,,,,,,,,,,
765,2.291199999,,,,,,,,,,,
766,2.238399999,,,,,,,,,,,
767,2.238399999,,,,,,,,,,,
768,2.214399999,,,,,,,,,,,
769,2.214399999,,,,,,,,,,,
770,2.185599999,,,,,,,,,,,
771,2.214399999,,,,,,,,,,,
772,2.214399999,,,,,,,,,,,
773,2.214399999,,,,,,,,,,,
774,2.238399999,,,,,,,,,,,
775,2.238399999,,,,,,,,,,,
776,2.291199999,,,,,,,,,,,
777,2.348799999,,,,,,,,,,,
778,2.402799997,,,,,,,,,,,
779,2.402799997,,,,,,,,,,,
780,2.537199998,,,,,,,,,,,
781,2.537199998,,,,,,,,,,,
782,2.495199998,,,,,,,,,,,
783,2.495199998,,,,,,,,,,,
784,2.495199998,,,,,,,,,,,
785,2.495199998,,,,,,,,,,,
786,2.495199998,,,,,,,,,,,
787,2.444799997,,,,,,,,,,,
788,2.372799999,,,,,,,,,,,
789,2.319999999,,,,,,,,,,,
790,2.291199999,,,,,,,,,,,
791,2.267199999,,,,,,,,,,,
792,2.267199999,,,,,,,,,,,
793,2.291199999,,,,,,,,,,,
794,2.348799999,,,,,,,,,,,
795,2.372799999,,,,,,,,,,,
796,2.402799997,,,,,,,,,,,
797,2.444799997,,,,,,,,,,,
798,2.495199998,,,,,,,,,,,
799,2.537199998,,,,,,,,,,,
800,2.537199998,,,,,,,,,,,
801,2.587599998,,,,,,,,,,,
802,2.679999998,,,,,,,,,,,
803,2.772399999,,,,,,,,,,,
804,2.772399999,,,,,,,,,,,
805,2.864799999,,,,,,,,,,,
806,2.957199999,,,,,,,,,,,
807,3.0076,,,,,,,,,,,
808,3.0496,,,,,,,,,,,
809,3.0496,,,,,,,,,,,
810,3.1,,,,,,,,,,,
811,3.1504,,,,,,,,,,,
812,3.1924,,,,,,,,,,,
813,3.1924,,,,,,,,,,,
814,3.1924,,,,,,,,,,,
815,3.1924,,,,,,,,,,,
816,3.242800001,,,,,,,,,,,
817,3.1504,,,,,,,,,,,
818,3.0076,,,,,,,,,,,
819,3.1,,,,,,,,,,,
820,3.1,,,,,,,,,,,
821,3.1,,,,,,,,,,,
822,3.1,,,,,,,,,,,
823,3.1,,,,,,,,,,,
824,3.1,,,,,,,,,,,
825,3.1504,,,,,,,,,,,
826,3.1504,,,,,,,,,,,
827,3.1924,,,,,,,,,,,
828,3.1924,,,,,,,,,,,
829,3.1924,,,,,,,,,,,
830,2.915199999,,,,,,,,,,,
831,2.864799999,,,,,,,,,,,
832,2.772399999,,,,,,,,,,,
833,2.587599998,,,,,,,,,,,
834,2.495199998,,,,,,,,,,,
835,2.444799997,,,,,,,,,,,
836,2.402799997,,,,,,,,,,,
837,2.348799999,,,,,,,,,,,
838,2.291199999,,,,,,,,,,,
839,2.238399999,,,,,,,,,,,
840,2.185599999,,,,,,,,,,,
841,2.1328,,,,,,,,,,,
842,2.1088,,,,,,,,,,,
843,2.1616,,,,,,,,,,,
844,2.1088,,,,,,,,,,,
845,2.185599999,,,,,,,,,,,
846,2.185599999,,,,,,,,,,,
847,2.267199999,,,,,,,,,,,
848,2.319999999,,,,,,,,,,,
849,2.372799999,,,,,,,,,,,
850,2.402799997,,,,,,,,,,,
851,2.402799997,,,,,,,,,,,
852,2.444799997,,,,,,,,,,,
853,2.444799997,,,,,,,,,,,
854,2.444799997,,,,,,,,,,,
855,2.402799997,,,,,,,,,,,
856,2.402799997,,,,,,,,,,,
857,2.372799999,,,,,,,,,,,
858,2.372799999,,,,,,,,,,,
859,2.372799999,,,,,,,,,,,
860,2.348799999,,,,,,,,,,,
861,2.319999999,,,,,,,,,,,
862,2.319999999,,,,,,,,,,,
863,2.319999999,,,,,,,,,,,
864,2.319999999,,,,,,,,,,,
865,2.319999999,,,,,,,,,,,
866,2.319999999,,,,,,,,,,,
867,2.267199999,,,,,,,,,,,
868,2.238399999,,,,,,,,,,,
869,2.267199999,,,,,,,,,,,
870,2.238399999,,,,,,,,,,,
871,2.267199999,,,,,,,,,,,
872,2.267199999,,,,,,,,,,,
873,2.372799999,,,,,,,,,,,
874,2.495199998,,,,,,,,,,,
875,2.587599998,,,,,,,,,,,
876,2.629599998,,,,,,,,,,,
877,2.730399999,,,,,,,,,,,
878,2.730399999,,,,,,,,,,,
879,2.730399999,,,,,,,,,,,
880,2.587599998,,,,,,,,,,,
881,2.587599998,,,,,,,,,,,
882,2.495199998,,,,,,,,,,,
883,2.444799997,,,,,,,,,,,
884,2.444799997,,,,,,,,,,,
885,2.495199998,,,,,,,,,,,
886,2.495199998,,,,,,,,,,,
887,2.537199998,,,,,,,,,,,
888,2.537199998,,,,,,,,,,,
889,2.537199998,,,,,,,,,,,
890,2.537199998,,,,,,,,,,,
891,2.495199998,,,,,,,,,,,
892,2.495199998,,,,,,,,,,,
893,2.444799997,,,,,,,,,,,
894,2.444799997,,,,,,,,,,,
895,2.444799997,,,,,,,,,,,
896,2.444799997,,,,,,,,,,,
897,2.495199998,,,,,,,,,,,
898,2.587599998,,,,,,,,,,,
899,2.629599998,,,,,,,,,,,
900,2.730399999,,,,,,,,,,,
901,2.679999998,,,,,,,,,,,
902,2.772399999,,,,,,,,,,,
903,2.772399999,,,,,,,,,,,
904,2.679999998,,,,,,,,,,,
905,2.587599998,,,,,,,,,,,
906,2.679999998,,,,,,,,,,,
907,2.629599998,,,,,,,,,,,
908,2.629599998,,,,,,,,,,,
909,2.587599998,,,,,,,,,,,
910,2.537199998,,,,,,,,,,,
911,2.537199998,,,,,,,,,,,
912,2.537199998,,,,,,,,,,,
913,2.495199998,,,,,,,,,,,
914,2.348799999,,,,,,,,,,,
915,2.267199999,,,,,,,,,,,
916,2.238399999,,,,,,,,,,,
917,2.267199999,,,,,,,,,,,
918,2.319999999,,,,,,,,,,,
919,2.348799999,,,,,,,,,,,
920,2.291199999,,,,,,,,,,,
921,2.319999999,,,,,,,,,,,
922,2.402799997,,,,,,,,,,,
923,2.444799997,,,,,,,,,,,
924,2.495199998,,,,,,,,,,,
925,2.537199998,,,,,,,,,,,
926,2.537199998,,,,,,,,,,,
927,2.537199998,,,,,,,,,,,
928,2.537199998,,,,,,,,,,,
929,2.537199998,,,,,,,,,,,
930,2.495199998,,,,,,,,,,,
931,2.319999999,,,,,,,,,,,
932,2.291199999,,,,,,,,,,,
933,2.185599999,,,,,,,,,,,
934,2.238399999,,,,,,,,,,,
935,2.291199999,,,,,,,,,,,
936,2.319999999,,,,,,,,,,,
937,2.319999999,,,,,,,,,,,
938,2.319999999,,,,,,,,,,,
939,2.348799999,,,,,,,,,,,
940,2.372799999,,,,,,,,,,,
941,2.372799999,,,,,,,,,,,
942,2.402799997,,,,,,,,,,,
943,2.444799997,,,,,,,,,,,
944,2.495199998,,,,,,,,,,,
945,2.537199998,,,,,,,,,,,
946,2.587599998,,,,,,,,,,,
947,2.679999998,,,,,,,,,,,
948,2.730399999,,,,,,,,,,,
949,2.772399999,,,,,,,,,,,
950,2.822799999,,,,,,,,,,,
951,2.822799999,,,,,,,,,,,
952,2.772399999,,,,,,,,,,,
953,2.772399999,,,,,,,,,,,
954,2.730399999,,,,,,,,,,,
955,2.730399999,,,,,,,,,,,
956,2.730399999,,,,,,,,,,,
957,2.730399999,,,,,,,,,,,
958,2.730399999,,,,,,,,,,,
959,2.679999998,,,,,,,,,,,
960,2.679999998,,,,,,,,,,,
961,2.679999998,,,,,,,,,,,
962,2.629599998,,,,,,,,,,,
963,2.587599998,,,,,,,,,,,
964,2.587599998,,,,,,,,,,,
965,2.629599998,,,,,,,,,,,
966,2.629599998,,,,,,,,,,,
967,2.629599998,,,,,,,,,,,
968,2.629599998,,,,,,,,,,,
969,2.629599998,,,,,,,,,,,
970,2.679999998,,,,,,,,,,,
971,2.679999998,,,,,,,,,,,
972,2.679999998,,,,,,,,,,,
973,2.730399999,,,,,,,,,,,
974,2.730399999,,,,,,,,,,,
975,2.679999998,,,,,,,,,,,
976,2.679999998,,,,,,,,,,,
977,2.679999998,,,,,,,,,,,
978,2.679999998,,,,,,,,,,,
979,2.679999998,,,,,,,,,,,
980,2.629599998,,,,,,,,,,,
981,2.629599998,,,,,,,,,,,
982,2.629599998,,,,,,,,,,,
983,2.587599998,,,,,,,,,,,
984,2.629599998,,,,,,,,,,,
985,2.587599998,,,,,,,,,,,
986,2.629599998,,,,,,,,,,,
987,2.679999998,,,,,,,,,,,
988,2.730399999,,,,,,,,,,,
989,2.730399999,,,,,,,,,,,
990,2.772399999,,,,,,,,,,,
991,2.772399999,,,,,,,,,,,
992,2.772399999,,,,,,,,,,,
993,2.772399999,,,,,,,,,,,
994,2.822799999,,,,,,,,,,,
995,2.864799999,,,,,,,,,,,
996,2.915199999,,,,,,,,,,,
997,2.957199999,,,,,,,,,,,
998,2.822799999,,,,,,,,,,,
999,2.864799999,,,,,,,,,,,
1000,2.864799999,,,,,,,,,,,
1001,2.864799999,,,,,,,,,,,
1002,2.822799999,,,,,,,,,,,
1003,2.822799999,,,,,,,,,,,
1004,2.822799999,,,,,,,,,,,
1005,2.772399999,,,,,,,,,,,
1006,2.730399999,,,,,,,,,,,
1007,2.730399999,,,,,,,,,,,
1008,2.679999998,,,,,,,,,,,
1009,2.587599998,,,,,,,,,,,
1010,2.537199998,,,,,,,,,,,
1011,2.444799997,,,,,,,,,,,
1012,2.444799997,,,,,,,,,,,
1013,2.444799997,,,,,,,,,,,
1014,2.402799997,,,,,,,,,,,
1015,2.372799999,,,,,,,,,,,
1016,2.402799997,,,,,,,,,,,
1017,2.587599998,,,,,,,,,,,
1018,2.772399999,,,,,,,,,,,
1019,2.772399999,,,,,,,,,,,
1020,2.864799999,,,,,,,,,,,
1021,2.957199999,,,,,,,,,,,
1022,2.957199999,,,,,,,,,,,
1023,3.0076,,,,,,,,,,,
1024,2.957199999,,,,,,,,,,,
1025,2.822799999,,,,,,,,,,,
1026,2.772399999,,,,,,,,,,,
1027,2.679999998,,,,,,,,,,,
1028,2.587599998,,,,,,,,,,,
1029,2.537199998,,,,,,,,,,,
1030,2.495199998,,,,,,,,,,,
1031,2.372799999,,,,,,,,,,,
1032,2.402799997,,,,,,,,,,,
1033,2.319999999,,,,,,,,,,,
1034,2.291199999,,,,,,,,,,,
1035,2.291199999,,,,,,,,,,,
1036,2.348799999,,,,,,,,,,,
1037,2.348799999,,,,,,,,,,,
1038,2.348799999,,,,,,,,,,,
1039,2.319999999,,,,,,,,,,,
1040,2.402799997,,,,,,,,,,,
1041,2.537199998,,,,,,,,,,,
1042,2.587599998,,,,,,,,,,,
1043,2.730399999,,,,,,,,,,,
1044,2.772399999,,,,,,,,,,,
1045,2.822799999,,,,,,,,,,,
1046,2.864799999,,,,,,,,,,,
1047,2.864799999,,,,,,,,,,,
1048,2.864799999,,,,,,,,,,,
1049,2.822799999,,,,,,,,,,,
1050,2.822799999,,,,,,,,,,,
1051,2.822799999,,,,,,,,,,,
1052,2.772399999,,,,,,,,,,,
1053,2.772399999,,,,,,,,,,,
1054,2.679999998,,,,,,,,,,,
1055,2.679999998,,,,,,,,,,,
1056,2.587599998,,,,,,,,,,,
1057,2.537199998,,,,,,,,,,,
1058,2.537199998,,,,,,,,,,,
1059,2.495199998,,,,,,,,,,,
1060,2.537199998,,,,,,,,,,,
1061,2.587599998,,,,,,,,,,,
1062,2.587599998,,,,,,,,,,,
1063,2.629599998,,,,,,,,,,,
1064,2.730399999,,,,,,,,,,,
1065,3.0076,,,,,,,,,,,
1066,3.284800001,,,,,,,,,,,
1067,3.427600001,,,,,,,,,,,
1068,3.427600001,,,,,,,,,,,
1069,3.520000002,,,,,,,,,,,
1070,3.570400002,,,,,,,,,,,
1071,3.570400002,,,,,,,,,,,
1072,3.469600001,,,,,,,,,,,
1073,3.427600001,,,,,,,,,,,
1074,3.377200001,,,,,,,,,,,
1075,3.335200001,,,,,,,,,,,
1076,3.335200001,,,,,,,,,,,
1077,3.284800001,,,,,,,,,,,
1078,3.284800001,,,,,,,,,,,
1079,3.242800001,,,,,,,,,,,
1080,3.284800001,,,,,,,,,,,
1081,3.427600001,,,,,,,,,,,
1082,3.427600001,,,,,,,,,,,
1083,3.427600001,,,,,,,,,,,
1084,3.520000002,,,,,,,,,,,
1085,3.469600001,,,,,,,,,,,
1086,3.570400002,,,,,,,,,,,
1087,3.612400002,,,,,,,,,,,
1088,3.612400002,,,,,,,,,,,
1089,3.612400002,,,,,,,,,,,
1090,3.570400002,,,,,,,,,,,
1091,3.570400002,,,,,,,,,,,
1092,3.662800002,,,,,,,,,,,
1093,3.612400002,,,,,,,,,,,
1094,3.662800002,,,,,,,,,,,
1095,3.612400002,,,,,,,,,,,
1096,3.662800002,,,,,,,,,,,
1097,3.570400002,,,,,,,,,,,
1098,3.469600001,,,,,,,,,,,
1099,3.662800002,,,,,,,,,,,
1100,3.612400002,,,,,,,,,,,
1101,3.570400002,,,,,,,,,,,
1102,3.469600001,,,,,,,,,,,
1103,3.520000002,,,,,,,,,,,
1104,3.469600001,,,,,,,,,,,
1105,3.377200001,,,,,,,,,,,
1106,3.377200001,,,,,,,,,,,
1107,3.335200001,,,,,,,,,,,
1108,3.335200001,,,,,,,,,,,
1109,3.284800001,,,,,,,,,,,
1110,3.242800001,,,,,,,,,,,
1111,3.1504,,,,,,,,,,,
1112,3.1,,,,,,,,,,,
1113,3.0496,,,,,,,,,,,
1114,3.0496,,,,,,,,,,,
1115,3.1,,,,,,,,,,,
1116,3.1504,,,,,,,,,,,
1117,3.1924,,,,,,,,,,,
1118,3.1,,,,,,,,,,,
1119,3.1,,,,,,,,,,,
1120,3.1504,,,,,,,,,,,
1121,3.0496,,,,,,,,,,,
1122,2.957199999,,,,,,,,,,,
1123,2.822799999,,,,,,,,,,,
1124,2.772399999,,,,,,,,,,,
1125,2.772399999,,,,,,,,,,,
1126,2.772399999,,,,,,,,,,,
1127,2.629599998,,,,,,,,,,,
1128,2.587599998,,,,,,,,,,,
1129,2.587599998,,,,,,,,,,,
1130,2.629599998,,,,,,,,,,,
1131,2.537199998,,,,,,,,,,,
1132,2.537199998,,,,,,,,,,,
1133,2.495199998,,,,,,,,,,,
1134,2.629599998,,,,,,,,,,,
1135,2.730399999,,,,,,,,,,,
1136,2.864799999,,,,,,,,,,,
1137,2.957199999,,,,,,,,,,,
1138,3.0076,,,,,,,,,,,
1139,3.0496,,,,,,,,,,,
1140,3.0496,,,,,,,,,,,
1141,3.1,,,,,,,,,,,
1142,3.1504,,,,,,,,,,,
1143,3.1924,,,,,,,,,,,
1144,3.1924,,,,,,,,,,,
1145,3.1504,,,,,,,,,,,
1146,3.1,,,,,,,,,,,
1147,3.1,,,,,,,,,,,
1148,3.0496,,,,,,,,,,,
1149,3.1,,,,,,,,,,,
1150,3.0076,,,,,,,,,,,
1151,2.957199999,,,,,,,,,,,
1152,2.957199999,,,,,,,,,,,
1153,2.957199999,,,,,,,,,,,
1154,3.0076,,,,,,,,,,,
1155,3.0076,,,,,,,,,,,
1156,3.0496,,,,,,,,,,,
1157,3.0496,,,,,,,,,,,
1158,3.1,,,,,,,,,,,
1159,3.0076,,,,,,,,,,,
1160,3.1,,,,,,,,,,,
1161,3.1924,,,,,,,,,,,
1162,3.1924,,,,,,,,,,,
1163,3.242800001,,,,,,,,,,,
1164,3.242800001,,,,,,,,,,,
1165,3.242800001,,,,,,,,,,,
1166,3.284800001,,,,,,,,,,,
1167,3.242800001,,,,,,,,,,,
1168,3.1924,,,,,,,,,,,
1169,3.1924,,,,,,,,,,,
1170,3.1504,,,,,,,,,,,
1171,3.0496,,,,,,,,,,,
1172,3.1,,,,,,,,,,,
1173,3.0496,,,,,,,,,,,
1174,3.1924,,,,,,,,,,,
1175,3.1924,,,,,,,,,,,
1176,3.1504,,,,,,,,,,,
1177,3.1504,,,,,,,,,,,
1178,3.1,,,,,,,,,,,
1179,3.1504,,,,,,,,,,,
1180,3.1924,,,,,,,,,,,
1181,3.1924,,,,,,,,,,,
1182,3.1924,,,,,,,,,,,
1183,3.242800001,,,,,,,,,,,
1184,3.1924,,,,,,,,,,,
1185,3.335200001,,,,,,,,,,,
1186,3.377200001,,,,,,,,,,,
1187,3.427600001,,,,,,,,,,,
1188,3.520000002,,,,,,,,,,,
1189,3.570400002,,,,,,,,,,,
1190,3.662800002,,,,,,,,,,,
1191,3.755200003,,,,,,,,,,,
1192,3.990400004,,,,,,,,,,,
1193,4.032400004,,,,,,,,,,,
1194,4.175200004,,,,,,,,,,,
1195,4.124800004,,,,,,,,,,,
1196,4.309600005,,,,,,,,,,,
1197,4.267600005,,,,,,,,,,,
1198,4.217200004,,,,,,,,,,,
1199,4.032400004,,,,,,,,,,,
1200,3.940000003,,,,,,,,,,,
1201,3.990400004,,,,,,,,,,,
1202,4.082800004,,,,,,,,,,,
1203,4.175200004,,,,,,,,,,,
1204,4.124800004,,,,,,,,,,,
1205,3.990400004,,,,,,,,,,,
1206,4.082800004,,,,,,,,,,,
1207,4.124800004,,,,,,,,,,,
1208,4.267600005,,,,,,,,,,,
1209,4.360000005,,,,,,,,,,,
1210,4.410400005,,,,,,,,,,,
1211,4.452400005,,,,,,,,,,,
1212,4.502800006,,,,,,,,,,,
1213,4.544800006,,,,,,,,,,,
1214,4.502800006,,,,,,,,,,,
1215,4.452400005,,,,,,,,,,,
1216,4.410400005,,,,,,,,,,,
1217,4.410400005,,,,,,,,,,,
1218,4.410400005,,,,,,,,,,,
1219,4.410400005,,,,,,,,,,,
1220,4.637200006,,,,,,,,,,,
1221,4.360000005,,,,,,,,,,,
1222,4.267600005,,,,,,,,,,,
1223,4.217200004,,,,,,,,,,,
1224,4.082800004,,,,,,,,,,,
1225,4.217200004,,,,,,,,,,,
1226,4.124800004,,,,,,,,,,,
1227,4.175200004,,,,,,,,,,,
1228,3.889600003,,,,,,,,,,,
1229,3.704800002,,,,,,,,,,,
1230,3.570400002,,,,,,,,,,,
1231,3.469600001,,,,,,,,,,,
1232,3.427600001,,,,,,,,,,,
1233,3.427600001,,,,,,,,,,,
1234,3.377200001,,,,,,,,,,,
1235,3.377200001,,,,,,,,,,,
1236,3.427600001,,,,,,,,,,,
1237,3.520000002,,,,,,,,,,,
1238,3.520000002,,,,,,,,,,,
1239,3.520000002,,,,,,,,,,,
1240,3.570400002,,,,,,,,,,,
1241,3.377200001,,,,,,,,,,,
1242,3.284800001,,,,,,,,,,,
1243,3.1924,,,,,,,,,,,
1244,3.1924,,,,,,,,,,,
1245,3.1504,,,,,,,,,,,
1246,3.1,,,,,,,,,,,
1247,3.1,,,,,,,,,,,
1248,3.1,,,,,,,,,,,
1249,3.0496,,,,,,,,,,,
1250,3.0496,,,,,,,,,,,
1251,3.0496,,,,,,,,,,,
1252,3.0496,,,,,,,,,,,
1253,3.0496,,,,,,,,,,,
1254,3.0496,,,,,,,,,,,
1255,3.0496,,,,,,,,,,,
1256,3.1,,,,,,,,,,,
1257,3.1,,,,,,,,,,,
1258,3.1504,,,,,,,,,,,
1259,3.284800001,,,,,,,,,,,
1260,3.335200001,,,,,,,,,,,
1261,3.427600001,,,,,,,,,,,
1262,3.469600001,,,,,,,,,,,
1263,3.469600001,,,,,,,,,,,
1264,3.427600001,,,,,,,,,,,
1265,3.377200001,,,,,,,,,,,
1266,3.335200001,,,,,,,,,,,
1267,3.335200001,,,,,,,,,,,
1268,3.335200001,,,,,,,,,,,
1269,3.284800001,,,,,,,,,,,
1270,3.284800001,,,,,,,,,,,
1271,3.242800001,,,,,,,,,,,
1272,3.242800001,,,,,,,,,,,
1273,3.284800001,,,,,,,,,,,
1274,3.242800001,,,,,,,,,,,
1275,3.242800001,,,,,,,,,,,
1276,3.242800001,,,,,,,,,,,
1277,3.284800001,,,,,,,,,,,
1278,3.284800001,,,,,,,,,,,
1279,3.335200001,,,,,,,,,,,
1280,3.377200001,,,,,,,,,,,
1281,3.469600001,,,,,,,,,,,
1282,3.427600001,,,,,,,,,,,
1283,3.520000002,,,,,,,,,,,
1284,3.755200003,,,,,,,,,,,
1285,3.847600003,,,,,,,,,,,
1286,3.889600003,,,,,,,,,,,
1287,3.940000003,,,,,,,,,,,
1288,3.889600003,,,,,,,,,,,
1289,3.847600003,,,,,,,,,,,
1290,3.797200003,,,,,,,,,,,
1291,3.797200003,,,,,,,,,,,
1292,3.755200003,,,,,,,,,,,
1293,3.704800002,,,,,,,,,,,
1294,3.570400002,,,,,,,,,,,
1295,3.520000002,,,,,,,,,,,
1296,3.469600001,,,,,,,,,,,
1297,3.427600001,,,,,,,,,,,
1298,3.427600001,,,,,,,,,,,
1299,3.427600001,,,,,,,,,,,
1300,3.377200001,,,,,,,,,,,
1301,3.377200001,,,,,,,,,,,
1302,3.377200001,,,,,,,,,,,
1303,3.377200001,,,,,,,,,,,
1304,3.427600001,,,,,,,,,,,
1305,3.427600001,,,,,,,,,,,
1306,3.469600001,,,,,,,,,,,
1307,3.469600001,,,,,,,,,,,
1308,3.427600001,,,,,,,,,,,
1309,3.427600001,,,,,,,,,,,
1310,3.469600001,,,,,,,,,,,
1311,3.520000002,,,,,,,,,,,
1312,3.469600001,,,,,,,,,,,
1313,3.469600001,,,,,,,,,,,
1314,3.469600001,,,,,,,,,,,
1315,3.377200001,,,,,,,,,,,
1316,3.377200001,,,,,,,,,,,
1317,3.377200001,,,,,,,,,,,
1318,3.335200001,,,,,,,,,,,
1319,3.335200001,,,,,,,,,,,
1320,3.377200001,,,,,,,,,,,
1321,3.427600001,,,,,,,,,,,
1322,3.469600001,,,,,,,,,,,
1323,3.570400002,,,,,,,,,,,
1324,3.704800002,,,,,,,,,,,
1325,3.847600003,,,,,,,,,,,
1326,3.889600003,,,,,,,,,,,
1327,3.612400002,,,,,,,,,,,
1328,3.570400002,,,,,,,,,,,
1329,3.520000002,,,,,,,,,,,
1330,3.570400002,,,,,,,,,,,
1331,3.612400002,,,,,,,,,,,
1332,3.662800002,,,,,,,,,,,
1333,3.662800002,,,,,,,,,,,
1334,3.704800002,,,,,,,,,,,
1335,3.704800002,,,,,,,,,,,
1336,3.662800002,,,,,,,,,,,
1337,3.612400002,,,,,,,,,,,
1338,3.520000002,,,,,,,,,,,
1339,3.469600001,,,,,,,,,,,
1340,3.469600001,,,,,,,,,,,
1341,3.377200001,,,,,,,,,,,
1342,3.335200001,,,,,,,,,,,
1343,3.284800001,,,,,,,,,,,
1344,3.1924,,,,,,,,,,,
1345,3.1,,,,,,,,,,,
1346,3.1,,,,,,,,,,,
1347,3.0496,,,,,,,,,,,
1348,2.915199999,,,,,,,,,,,
1349,2.915199999,,,,,,,,,,,
1350,2.957199999,,,,,,,,,,,
1351,3.1504,,,,,,,,,,,
1352,3.335200001,,,,,,,,,,,
1353,3.520000002,,,,,,,,,,,
1354,3.612400002,,,,,,,,,,,
1355,3.797200003,,,,,,,,,,,
1356,3.889600003,,,,,,,,,,,
1357,3.889600003,,,,,,,,,,,
1358,3.990400004,,,,,,,,,,,
1359,4.032400004,,,,,,,,,,,
1360,3.990400004,,,,,,,,,,,
1361,3.940000003,,,,,,,,,,,
1362,3.797200003,,,,,,,,,,,
1363,3.612400002,,,,,,,,,,,
1364,3.520000002,,,,,,,,,,,
1365,3.377200001,,,,,,,,,,,
1366,3.284800001,,,,,,,,,,,
1367,3.242800001,,,,,,,,,,,
1368,3.1924,,,,,,,,,,,
1369,3.242800001,,,,,,,,,,,
1370,3.1924,,,,,,,,,,,
1371,3.1924,,,,,,,,,,,
1372,3.1,,,,,,,,,,,
1373,3.1504,,,,,,,,,,,
1374,3.1,,,,,,,,,,,
1375,3.242800001,,,,,,,,,,,
1376,3.520000002,,,,,,,,,,,
1377,3.797200003,,,,,,,,,,,
1378,4.032400004,,,,,,,,,,,
1379,4.175200004,,,,,,,,,,,
1380,4.267600005,,,,,,,,,,,
1381,4.360000005,,,,,,,,,,,
1382,4.360000005,,,,,,,,,,,
1383,4.410400005,,,,,,,,,,,
1384,4.309600005,,,,,,,,,,,
1385,4.175200004,,,,,,,,,,,
1386,3.990400004,,,,,,,,,,,
1387,3.889600003,,,,,,,,,,,
1388,3.889600003,,,,,,,,,,,
1389,3.755200003,,,,,,,,,,,
1390,3.612400002,,,,,,,,,,,
1391,3.570400002,,,,,,,,,,,
1392,3.612400002,,,,,,,,,,,
1393,3.704800002,,,,,,,,,,,
1394,3.662800002,,,,,,,,,,,
1395,3.520000002,,,,,,,,,,,
1396,3.469600001,,,,,,,,,,,
1397,3.520000002,,,,,,,,,,,
1398,3.570400002,,,,,,,,,,,
1399,3.755200003,,,,,,,,,,,
1400,3.889600003,,,,,,,,,,,
1401,3.990400004,,,,,,,,,,,
1402,4.082800004,,,,,,,,,,,
1403,4.217200004,,,,,,,,,,,
1404,4.410400005,,,,,,,,,,,
1405,4.452400005,,,,,,,,,,,
1406,4.410400005,,,,,,,,,,,
1407,4.410400005,,,,,,,,,,,
1408,4.309600005,,,,,,,,,,,
1409,4.309600005,,,,,,,,,,,
1410,4.267600005,,,,,,,,,,,
1411,4.217200004,,,,,,,,,,,
1412,3.755200003,,,,,,,,,,,
1413,3.662800002,,,,,,,,,,,
1414,3.612400002,,,,,,,,,,,
1415,3.469600001,,,,,,,,,,,
1416,3.469600001,,,,,,,,,,,
1417,3.427600001,,,,,,,,,,,
1418,3.377200001,,,,,,,,,,,
1419,3.427600001,,,,,,,,,,,
1420,3.427600001,,,,,,,,,,,
1421,3.377200001,,,,,,,,,,,
1422,3.335200001,,,,,,,,,,,
1423,3.335200001,,,,,,,,,,,
1424,3.335200001,,,,,,,,,,,
1425,3.335200001,,,,,,,,,,,
1426,3.335200001,,,,,,,,,,,
1427,3.284800001,,,,,,,,,,,
1428,3.1924,,,,,,,,,,,
1429,3.1924,,,,,,,,,,,
1430,3.1924,,,,,,,,,,,
1431,3.1924,,,,,,,,,,,
1432,3.1924,,,,,,,,,,,
1433,3.1924,,,,,,,,,,,
1434,3.1924,,,,,,,,,,,
1435,3.1924,,,,,,,,,,,
1436,3.1924,,,,,,,,,,,
1437,3.1504,,,,,,,,,,,
1438,3.1504,,,,,,,,,,,
1439,3.1504,,,,,,,,,,,
1440,3.1,,,,,,,,,,,
1441,3.1,,,,,,,,,,,
1442,3.1,,,,,,,,,,,
1443,3.1,,,,,,,,,,,
1444,3.1504,,,,,,,,,,,
1445,3.0496,,,,,,,,,,,
1446,3.0496,,,,,,,,,,,
1447,3.0496,,,,,,,,,,,
1448,3.0496,,,,,,,,,,,
1449,3.1,,,,,,,,,,,
1450,3.1,,,,,,,,,,,
1451,3.1924,,,,,,,,,,,
1452,3.242800001,,,,,,,,,,,
1453,3.335200001,,,,,,,,,,,
1454,3.377200001,,,,,,,,,,,
1455,3.427600001,,,,,,,,,,,
1456,3.427600001,,,,,,,,,,,
1457,3.427600001,,,,,,,,,,,
1458,3.377200001,,,,,,,,,,,
1459,3.284800001,,,,,,,,,,,
1460,3.242800001,,,,,,,,,,,
1461,3.1924,,,,,,,,,,,
1462,3.1,,,,,,,,,,,
1463,3.1,,,,,,,,,,,
